bookID,title,authors,isbn,isbn13
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley/William D. Danko,671015206,9780671015206
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,1585424331,9781585424337
1007,Think and Grow Rich,Napoleon Hill,1932429239,9781932429237
1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,977616657,9780977616657
1022,Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,1563410907,9781563410901
1032,Trump: The Art of the Deal,Donald J. Trump/Tony Schwartz,345479173,9780345479174
1052,The Richest Man in Babylon,George S. Clason,451205367,9780451205360
1053,The Richest Man in Babylon,George S. Clason,1419349996,9781419349997
1059,Shibumi,Trevanian/Gisela Stege,1400098033,9781400098033
1067,1776,David McCullough,743226720,9780743226721
1068,1776,Peter  Stone/Sherman Edwards,140481397,9780140481396
1073,The Crescent Obscured: The United States and the Muslim World  1776-1815,Robert J. Allison,226014908,9780226014906
1078,The Good Earth (House of Earth  #1),Pearl S. Buck,1416500189,9781416500186
1090,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,Rick Warren,310258979,9780310258971
1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,60838582,9780060838584
1099,Fast Food Nation: What The All-American Meal is Doing to the World,Eric Schlosser,141006870,9780141006871
1103,Snow Flower and the Secret Fan,Lisa See,812968069,9780812968064
1110,The Broker,John Grisham,385340540,9780385340540
1111,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,394720245,9780394720241
1117,The Power Broker: A Novel (Christian Gillette  #3),Stephen W. Frey,345480600,9780345480606
1120,Body For Life: 12 Weeks to Mental and Physical Strength,Bill Phillips/Michael D'Orso,60193395,9780060193393
1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke/Cindy Crawford,1579546013,9781579546014
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,972018417,9780972018418
1130,The Warren Buffett Way,Robert G. Hagstrom/Bill Miller/Kenneth L. Fisher,471743674,9780471743675
1138,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Robert P. Miles/Tom Osborne,471430455,9780471430452
1164,Monkey Business: True Story of the Scopes Trial,Marvin N. Olasky/John R. Perry,805431578,9780805431575
1167,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),Barbara Park/Denise Brunkus,679838864,9780679838869
1169,Monkey Business,Sarah Mlynowski,373250711,9780373250714
1171,Liar's Poker,Michael   Lewis,140143459,9780140143454
1177,Liar's Poker: A Harry Garnish Mystery,Frank McConnell,802732291,9780802732293
1188,Risotto: 30 Simply Delicious Vegetarian Recipes from an Italian Kitchen,Ursula Ferrigno/Jason Lowe/Maxine  Clark,1841721476,694055000612
1191,Giada's Family Dinners,Giada De Laurentiis/Victoria Pearson,030723827X,9780307238276
1192,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,1400052580,9781400052585
1193,Everyday Pasta,Giada De Laurentiis/Victoria Pearson,307346587,9780307346582
1196,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Tyler Florence/Petrina Tinslay,1400052386,9781400052387
1197,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Tyler Florence/JoAnn Cianciulli/Bill Bettencourt/Bobby Flay,609609971,9780609609972
1198,Eat This Book: Cooking with Global Fresh Flavors,Tyler Florence/Petrina Tinslay,1400052378,9781400052370
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,61234001,9780061234002
1204,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,Steven D. Levitt/Stephen J. Dubner,8466625127,9788466625128
1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,61245135,9780061245138
1218,The Last Assassin (John Rain  #5),Barry Eisler,399153594,9780399153594
1226,Life of Pi,Yann Martel,156030209,9780156030205
1230,L'Histoire de Pi,Yann Martel/Nicole Martel/Emile Martel,828808392,9780828808392
1234,Shadows and Wind: A View of Modern Vietnam,Robert Templer,140285970,9780140285970
1241,A Million Little Pieces,James Frey,307276902,9780307276902
1242,A Million Little Pieces of Feces,Python Bonkers,1411677315,9781411677319
1243,A Million Little Lies,James Pinocchio/Pablo Fenjves,61171468,9780061171468
1246,The Leadership Challenge,James M. Kouzes/Barry Z. Posner,787968331,9780787968335
1252,Lincoln on Leadership: Executive Strategies for Tough Times,Donald T. Phillips,446394599,9780446394598
1255,Leadership in Organizations,Gary Yukl,131494848,9780131494848
1265,Leadership,Rudolph W. Giuliani,316861014,9780316861014
1274,Men Are from Mars  Women Are from Venus,John Gray,60574216,9780060574215
1276,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,John Gray,60192771,9780060192778
1281,Men Are from Mars  Women Are from Venus,John Gray,006123205X,9780061232053
1290,How to Succeed with Women,Ron  Louis/David Copeland,735200300,9780735200302
1295,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,553381679,9780553381672
1296,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,517542021,9780517542026
1301,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,393324818,9780393324815
1302,Juiced Official Strategy Guide,Doug Walsh,744005612,9780744005615
1303,The 48 Laws of Power,Robert Greene/Joost Elffers,140280197,9780140280197
1305,Gates of Fire,Steven Pressfield,055338368X,9780553383683
1307,Fire Sea (The Death Gate Cycle  #3),Margaret Weis/Tracy Hickman,553295411,9780553295412
1312,The Gate of Fire (Oath Of Empire Book Two),Thomas Harlan,812590104,9780812590104
1315,The Afghan Campaign,Steven Pressfield,038551641X,9780385516419
1317,Tides of War,Steven Pressfield,553381393,9780553381399
1318,Last of the Amazons,Steven Pressfield,553382047,9780553382044
1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,Steven Pressfield/Robert McKee,446691437,9780446691437
1320,Gita on the Green,Stephen J. Rosen/Steven Pressfield,826413013,9780826413017
1322,Blood Stripes: The Grunt's View of the War in Iraq,David J. Danelo/Steven Pressfield,811701646,9780811701648
1326,Phaedrus and Letters VII and VIII,Plato/Walter Hamilton,140442758,9780140442755
1327,Phaedrus,Plato/Robin Waterfield,192802771,9780192802774
1328,Phaedrus,Plato/C.J. Rowe,140449744,9780140449747
1334,Lysis/Phaedrus/Symposium: Plato on Homosexuality,Plato/Benjamin Jowett,879756322,9780879756321
1337,Enthusiasm and Divine Madness,Josef Pieper/Richard Winston/Clara Winston,189031823X,9781890318239
1338,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,Plato/C.D.C. Reeve,872207889,9780872207882
1342,Gorgias/Phaedrus (Agora),Plato/James H. Nichols Jr.,801435307,9780801435300
1351,Statesman,Plato/C.J. Rowe,872204626,9780872204621
1354,Gorgias,Plato/Walter Hamilton/Chris Emlyn-Jones,140449043,9780140449044
1362,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,140449086,9780140449082
1363,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,140446389,9780140446388
1364,The History (Great Minds),Herodotus/Henry Francis Cary,879757779,9780879757779
1365,The Histories,Herodotus/Carolyn Dewald/Robin Waterfield,192824252,9780192824257
1366,The Histories,Herodotus/Aubrey de Sélincourt/Andrew Robert Burn,140440348,9780140440348
1367,The Histories,Herodotus/Jennifer Tolbert Roberts/Walter Blanco,393959465,9780393959468
1368,The Histories,Herodotus/Edward Henry Blakeney/George Rawlinson/Rosalind Thomas,375400613,9780375400612
1369,The History,Herodotus/Peter Grene,226327701,9780226327709
1371,The Iliad,Homer/Robert Fagles/Bernard Knox,140275363,9780140275360
1373,Iliad,Homer/Stanley Lombardo/Sheila Murnaghan,872203522,9780872203525
1374,The Iliad,Homer/Robert Fitzgerald/Andrew Ford,374529051,9780374529055
1375,The Iliad/The Odyssey,Homer/Robert Fagles/Bernard Knox,147712556,9780147712554
1376,The Iliad,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,140447946,9780140447941
1377,The Iliad,Homer/W.H.D. Rouse,451527372,9780451527370
1378,The Essential Iliad,Homer/Sheila Murnaghan/Stanley Lombardo,872205428,9780872205420
1381,The Odyssey,Homer/Robert Fagles/Bernard Knox,143039954,9780143039952
1382,The Odyssey,Homer/Robert Fitzgerald/D.S. Carne-Ross,374525749,9780374525743
1383,The Odyssey,Homer/Richmond Lattimore,60931957,9780060931957
1384,The Odyssey,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,140449116,9780140449112
1387,The Odyssey,Homer/W.H.D. Rouse,451527364,9780451527363
1391,Aeneid: Selections from Books 1  2  4  6  10  12,Virgil/Barbara Weiden Boyd,086516584X,9780865165847
1402,Eclogues. Georgics. Aeneid: Books 1-6,Virgil/Henry Rushton Fairclough/G.P. Goold,067499583X,9780674995833
1403,City Eclogue,Ed Roberson,1891190237,9781891190230
1405,The Eclogues and The Georgics,Virgil/Cecil Day-Lewis,192837680,9780192837684
1408,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,Paul  Kirk,155832125X,9781558321250
1417,The Complete Pelican Shakespeare,William Shakespeare/Stephen Orgel/A.R. Braunmuller,141000589,9780141000589
1419,The Complete Works,William Shakespeare,517092948,9780517092941
1420,Hamlet,William Shakespeare/Harold Bloom/Rex Gibson,521618746,9780521618748
1423,The Compleat Works of Wllm Shkspr (abridged),Reduced Shakespeare Company/Adam Long/Daniel Singer/Jess Winfield,1557831572,9781557831576
1424,The Pilgrimage: A Contemporary Quest for Ancient Wisdom,Paulo Coelho/Alan R. Clarke,006251279X,9780062512796
1425,The Valkyries,Paulo Coelho/Alan R. Clarke,62513346,9780062513342
1426,Warrior of the Light,Paulo Coelho,60527986,9780060527983
1427,The Zahir,Paulo Coelho/Margaret Jull Costa,60832819,9780060832810
1428,By the River Piedra I Sat Down and Wept,Paulo Coelho/Alan R. Clarke,61122092,9780061122095
1429,The Fifth Mountain,Paulo Coelho/Clifford E. Landers,60930136,9780060930134
1431,Veronika Decides to Die,Paulo Coelho/Margaret Jull Costa/Kâmuran Şipal,61124265,9780061124266
1433,Hamlet,William Shakespeare/Stephen Orgel/A.R. Braunmuller,140714545,9780140714548
1437,Cliffs Notes on Shakespeare's Hamlet,Carla Lynn Stockton,764586033,9780764586033
1438,Shakespeare's Hamlet,William Shakespeare/Terri Mategrano,764585681,9780764585685
1439,Hamlet's Mill: An Essay Investigating the Origins of Human Knowledge and Its Transmission Through Myth,Giorgio De Santillana/Hertha Von Dechend,879232153,9780879232153
1440,History of the Peloponnesian War: Bk. 1-2,Thucydides/C.F. Smith,674991206,9780674991200
1441,On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War,Thucydides/Paul Woodruff,872201686,9780872201682
1444,History of the Peloponnesian War: Bk. 5-6,Thucydides/C.F. Smith,674991222,9780674991224
1445,The Peloponnesian War,Thucydides/Steven Lattimore,872203948,9780872203945
1449,The Peloponnesian War: A New Translation  Backgrounds  Interpretations,Thucydides/Jennifer Tolbert Roberts/Walter Blanco,393971678,9780393971675
1459,History of the Peloponnesian War  Bk. 7-8,Thucydides/C.F. Smith,674991877,9780674991873
1461,Thucydides  Book 6 Commentary,Cynthia W. Shelmerdine,929524357,9780929524351
1462,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,Euripides/Richmond Lattimore/David Grene/Rex Warner/Ralph Gladstone,226307808,9780226307800
1463,Euripides V: Electra / The Phoenician Women / The Bacchae,Euripides/David Grene/Richmond Lattimore/Emily Townsend Vermeule/Elizabeth Wyckoff/William Arrowsmith,226307840,9780226307848
1465,Euripides IV: Rhesus / The Suppliant Women / Orestes / Iphigenia in Aulis,Euripides/David Grene/Richmond Lattimore/William Arrowsmith/Frank William Jones/Charles R. Walker,226307832,9780226307831
1466,Grief Lessons: Four Plays by Euripides,Anne Carson/Euripides,1590171802,9781590171806
1467,Ten Plays,Euripides/Moses Hadas/John Maclean,553213636,9780553213638
1468,Euripides III: Hecuba / Andromache / The Trojan Women / Ion (Complete Greek Tragedies  #7),Euripides/David Grene/Richmond Lattimore/William Arrowsmith/John Frederick Nims/Ronald Frederick Willetts,226307824,9780226307824
1470,Euripides II: The Cyclops / Heracles / Iphigenia in Tauris / Helen,Euripides/David Grene/Richmond Lattimore/Witter Bynner/William Arrowsmith,226307816,9780226307817
1473,Medea and Other Plays,Euripides/John Davie/Richard Rutherford,140449299,9780140449297
1474,Cyclops / Alcestis / Medea,Euripides/David Kovacs,674995600,9780674995604
1475,Medea,Euripides/Donald J. Mastronarde,521643864,9780521643863
1476,The Bacchae and Other Plays,Euripides/John Davie/Richard Rutherford,140447261,9780140447262
1479,Bakkhai,Euripides/Reginald Gibbons/Peter H. Burian,195125983,9780195125986
1480,Plays 1: Medea/The Phoenician Women/Bacchae,Euripides/David Thompson/J. Michael Walton,413752801,9780413752802
1486,The Trojan Women and Hippolytus,Euripides,486424626,9780486424620
1488,The Bacchae of Euripides: A Communion Rite,Wole Soyinka,393325830,9780393325836
1489,Orestes and Other Plays,Euripides/James Morwood/Robin Waterfield,192832603,9780192832603
1491,Children of Heracles / Hippolytus / Andromache / Hecuba,Euripides/David Kovacs,674995333,9780674995338
1494,Alcestis,Euripides/William Arrowsmith,195061667,9780195061666
1495,Suppliant Women / Electra / Heracles,Euripides/David Kovacs,067499566X,9780674995666
1499,Medea,Euripides/Georgia Ann Machemer/Michael   Collier,195145666,9780195145663
1504,Euripides: Medea,William Allan,071563187X,9780715631874
1506,CliffsNotes on Euripides' Medea and Electra,Robert J. Milch,822004240,9780822004240
1509,Trojan Women / Iphigenia Among the Taurians / Ion,Euripides/David Kovacs,674995740,9780674995741
1510,Helen / Phoenician Women / Orestes,Euripides/David Kovacs,674996003,9780674996007
1511,Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy),Euripides/Pantelis Michelakis,715629948,9780715629949
1515,The Complete Greek Tragedies  Volume 3: Euripides,Euripides/David Grene/Richmond Lattimore,226307662,9780226307664
1516,Aeschylus I: Oresteia (Agamemnon  The Libation Bearers  The Eumenides),Aeschylus/David Grene/Richmond Lattimore,226307786,9780226307787
1517,Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),Aeschylus/David Grene/Richmond Lattimore/Seth Benardete,226307948,9780226307947
1518,The Oresteia,Aeschylus/Alan Shapiro/Peter H. Burian,019513592X,9780195135923
1519,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,Aeschylus/Robert Fagles/William Bedell Stanford,140443339,9780140443332
1521,Oresteia,Aeschylus/Peter Meineck/Helene P. Foley,872203905,9780872203907
1523,Prometheus Bound and Other Plays,Aeschylus/Philip Vellacott,140441123,9780140441123
1525,The Oresteia,Aeschylus/Ted Hughes,374527059,9780374527051
1526,Aeschylus  1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides,Aeschylus/David R. Slavitt/Smith Palmer Bovie,081221627X,9780812216271
1527,The Complete Greek Tragedies  Volume 1: Aeschylus,Aeschylus/Richmond Lattimore/David Grene,226307646,9780226307640
1529,Aeschylus: The Oresteia (A Student Guide: Landmarks of World Literature),Simon Goldhill,521539811,9780521539814
1530,The Oresteia: Agamemnon  Choephoroe & Eumenides (Everyman's Library  No. 260),Aeschylus/George Thomson/Richard Seaford,1400041929,9781400041923
1531,Aeschylus 2: The Persians/Seven Against Thebes/The Suppliants/Prometheus Bound,Aeschylus/David R. Slavitt/Smith Palmer Bovie,812216717,9780812216714
1532,The Oresteia Trilogy: Agamemnon/The Libation-Bearers/The Furies,Aeschylus/E.D.A. Morshead,486292428,9780486292427
1533,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,Aeschylus/E.D.A. Morshead,1419150014,9781419150012
1536,Sophocles II: Ajax/Women of Trachis/Electra/Philoctetes (Complete Greek Tragedies 4),Sophocles/David Grene/Richmond Lattimore/John Moore/Michael Jameson,226307867,9780226307862
1537,The Oedipus Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,Sophocles/Paul Roche,452011671,9780452011670
1538,The Complete Plays,Sophocles/Paul Roche,451527844,9780451527844
1540,The Oedipus Cycle: Oedipus Rex  Oedipus at Colonus  Antigone,Sophocles/Robert Fitzgerald/Dudley Fitts,015602764X,9780156027649
1542,The Three Theban Plays: Antigone  Oedipus the King  Oedipus at Colonus,Sophocles/Robert Fagles/Bernard Knox,140444254,9780140444254
1546,Theban Plays,Sophocles/Peter Meineck/Paul Woodruff,872205851,9780872205857
1547,The Theban Plays (Everyman's Library  #93),Sophocles/David Grene/Charles Segal,679431322,9780679431329
1548,Electra and Other Plays,Sophocles/E.F. Watling,140440283,9780140440287
